# dataset:../data/out.github n:56524 m:120872
#| p | k-1 | partition time | total time |
2,2023,409,632
4,11462,417,632
8,23355,428,623
16,37376,495,696
32,53900,606,802
64,71761,775,974

# dataset:../data/out.github-swap.txt n:120872 m:56524
#| p | k-1 | partition time | total time |
2,5955,550,718
4,17141,543,709
8,25027,586,747
16,33398,631,800
32,45412,850,1028
64,59849,913,1092

